User-ID,Age,total_ratings,explicit_ratings,avg_rating,rating_std,unique_books,author_diversity,avg_book_year,recency_score,explicit_ratio,exploration_score,tags,book_history,review_history
16798,,6.0,5.0,7.5,3.8858718455450894,6.0,1.0,1996.8333333333333,27.166666666666742,0.8333333333333334,0.6114128154454911,Fiction|Psychological|City Life,0151002290|0312265859|0345422384|0374100128|0452261368|0671797050,"[7, 10, 8, 0, 10, 10]"
16803,,7.0,5.0,4.714285714285714,3.9880774697543058,7.0,1.0,1998.857142857143,25.14285714285711,0.7142857142857143,0.6011922530245695,Fiction|Historical|Romance,0060931213|0060934417|0345335406|0449911446|0452283205|0553582704|0743437802,"[8, 0, 3, 9, 9, 0, 4]"
16805,47.0,5.0,3.0,5.2,4.8166378315169185,5.0,1.0,2002.2,21.799999999999955,0.6,0.5183362168483081,Fiction|Thrillers|American,0061015725|0345413873|0345428307|0440236061|0743411269,"[10, 8, 8, 0, 0]"
16818,,13.0,6.0,3.3076923076923075,3.838068424451189,13.0,0.9230769230769231,1998.5384615384614,25.461538461538566,0.46153846153846156,0.5687936838968134,Fiction|Literary|Religion,0312983271|0316569321|0316899984|0375706771|038079487X|0446523569|0451409639|051513287X|074322535X|0786881852|0943233437|0943233828|1580621805,"[5, 8, 8, 7, 0, 6, 0, 0, 0, 0, 9, 0, 0]"
16827,,5.0,4.0,6.6,4.219004621945797,5.0,0.8,1992.6,31.40000000000009,0.8,0.4624796302443363,Fiction|FICTION_HISTORICAL_GENERAL|FICTION_WAR & MILITARY,0380703122|0380703130|0425109240|0425124347|0440145465,"[10, 8, 0, 10, 5]"
16835,28.0,13.0,3.0,1.3846153846153846,2.844247455785728,13.0,0.6923076923076923,1994.076923076923,29.923076923076906,0.23076923076923078,0.49539825306098806,Fiction|Thrillers|Fantasy,0060912529|0380728133|0399143955|0425133540|0425183181|044021145X|0449205967|0553579983|0553581554|0671721100|0671721380|0671721542|0886773520,"[0, 8, 0, 0, 0, 3, 0, 0, 0, 0, 7, 0, 0]"
16867,25.0,4.0,2.0,4.5,5.259911279353167,4.0,1.0,1998.75,25.25,0.5,0.47400887206468334,Fiction|Fantasy|Paranormal,0345337662|0452283205|3442442354|3442446759,"[0, 8, 10, 0]"
16871,26.0,17.0,6.0,3.1176470588235294,4.371532239117889,17.0,0.5294117647058824,1996.8235294117646,27.17647058823536,0.35294117647058826,0.29797770498787646,Fiction|Literary|Romance,0375500316|0375506039|0375507477|0385315031|0385315066|0385490445|0440207770|0440223202|0446527165|0451192028|0525945938|0525946829|0670894699|0679437452|0679722319|0679735909|0899199089,"[9, 0, 0, 8, 0, 0, 0, 0, 8, 0, 9, 0, 0, 9, 10, 0, 0]"
16876,,7.0,6.0,4.571428571428571,2.14919697074224,7.0,0.8571428571428571,1993.2857142857142,30.71428571428578,0.8571428571428571,0.6729259739363794,Fiction|Romance|Mystery & Detective,0061090808|0312977670|0440207835|0451162188|0671679155|0671782525|0671795554,"[5, 5, 7, 5, 5, 5, 0]"
16877,37.0,13.0,7.0,4.384615384615385,4.592357084302525,13.0,0.8461538461538461,1994.6923076923076,29.307692307692378,0.5384615384615384,0.4575697851744017,Fiction|Horror|Mystery & Detective,034539657X|038550120X|0399146008|0399149155|0425050564|0425172996|0449242773|0451184114|0553225855|0553268074|0670030031|0743211383|0786868716,"[7, 9, 0, 0, 0, 0, 10, 0, 8, 0, 10, 3, 10]"
16908,55.0,19.0,10.0,3.1578947368421053,3.2874028569464455,19.0,0.7894736842105263,1997.3157894736842,26.684210526315837,0.5263157894736842,0.5299418797147544,Fiction|Romance|Erotic,0373226594|037322706X|0373230176|0373710992|0373711026|0373835817|0380018179|042511872X|0440173922|0440201926|0440221501|0440223237|0440224837|0440235596|051511054X|0515127833|0515132187|0671867113|1551668068,"[0, 5, 0, 5, 8, 0, 5, 0, 0, 5, 5, 0, 5, 5, 0, 8, 9, 0, 0]"
16916,53.0,266.0,22.0,0.7894736842105263,2.652311577299781,266.0,0.6954887218045113,1996.3947368421052,27.605263157894797,0.08270676691729323,0.5110234429321581,Fiction|Thrillers|Mystery & Detective,006017613X|0060177233|0060534044|0060562080|0060987103|0061008109|0061030635|0061056774|0061091618|0061091790|0061098760|0140286276|0140430423|0312246560|0312924585|0312926286|0312961308|0312974256|0312978707|0312979517|0312980140|0312980388|0312993536|0316284955|0316735698|034532532X|0345334019|0345367650|0345370775|0345378482|0345380193|0345394267|034540288X|034540761X|0345427653|0345434773|0345434943|0345441788|0345452569|0345453409|0345456939|0345461983|0373484100|0380599236|0380703149|0380711532|0380718332|0380718340|0380723816|0380727501|0380727544|038075889X|0380762587|0380789884|0380790947|038079828X|038080025X|0380808315|0380812975|0380817152|0380817691|0385319576|0385334702|038547024X|0399139060|0399149309|0399150439|0425116417|0425120279|0425129632|0425138232|0425142868|0425147622|0425152545|0425155404|0425158616|0425161994|0425163407|0425163415|0425165140|0425171892|0425181111|0425187063|0425188809|0425190374|0425191192|0440111811|0440115493|044011585X|0440117437|0440126894|044016205X|0440166497|0440168724|0440170796|0440193613|0440200563|0440201926|0440206154|0440207770|0440209412|0440211352|0440211697|0440211727|0440213290|0440213460|0440213525|0440214041|0440215900|0440216850|0440220602|0440221048|0440221315|0440221501|0440222656|044022473X|0440224845|0440224853|0440225450|0440225817|0440226686|0440228433|0440234697|0440240751|0440351626|0440918642|0446328103|0446352764|0446358592|0446360589|0446362921|0446363170|0446365505|0446400157|0446600253|0446600415|0446605409|0446609943|0446611778|0449203794|0449212785|0449217205|0449219550|0449223558|0451125509|0451130448|0451143752|0451162188|0451166892|0451183339|0451190564|0451190572|0451196856|0451197747|0451201906|0451206665|0486287769|0515090379|0515103446|0515116173|0515121843|0515122491|051513287X|0515135828|0517593335|0517706814|0525938532|0525941673|0553100742|0553110942|0553114271|0553283936|0553293176|055356272X|0553571737|0553572202|0553574132|0553574965|0553581937|0553582526|0553583085|0553584014|0553802518|0670031062|0671001167|0671019546|0671019554|0671020641|0671021001|0671023616|067102535X|067102700X|0671027581|0671028030|0671034413|0671038567|0671039415|0671463144|0671519816|0671550551|0671640127|0671640585|0671673661|0671673688|067168390X|0671689738|0671724738|0671726889|0671741187|0671741209|0671746693|0671758896|0671782525|0671867113|0671867164|0671871005|0671886290|0671888587|067189109X|0679403566|0679429883|068484477X|0684849690|068816112X|0689714920|069401236X|0743202988|074340341X|074341134X|0743418719|0743436601|0743437802|0765342618|0786010924|0786012676|0786889098|0804106436|0804115613|080411868X|0812550765|0812552636|0821746480|0821755943|0821775863|0842329129|084232920X|0842329218|0842329242|0842329250|0842329269|0842329285|0842332251|084233226X|0842332278|0842332359|0842332367|0843944390|0843950471|0964631601|1551662779|1551666162|1551666170|1551666839|1551669072|1551669293|1573222089,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 10, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 10, 10, 10, 10, 10, 10, 10, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16935,,5.0,5.0,7.0,2.0,5.0,1.0,1998.0,26.0,1.0,0.8,Fiction|FICTION_HISTORICAL_GENERAL|SAN FRANCISCO (CALIF.)_FICTION,0060932759|0345441036|0380718367|0440222842|1551660954,"[9, 5, 5, 9, 7]"
16943,,49.0,7.0,0.9387755102040817,2.3576839205855724,49.0,0.9387755102040817,1996.2244897959183,27.775510204081684,0.14285714285714285,0.7174419176593136,Fiction|Literary|Classics,0007106572|0060928336|0091882087|0140031499|0140045295|0140430954|0141301147|0142004235|0192815326|0261103288|0312274920|0312976275|0345298349|0345323750|0345370805|0373250193|0375706771|0375709150|0393046974|044021145X|0441006787|044651652X|0449003795|0451135962|0452282152|0452285011|0553210246|0553258001|0553569155|0553573136|0590010891|0671001795|0671038184|0671042793|0679724362|0688172377|0743456653|0749309423|0749931116|0751501999|0836214439|0843944692|0971766711|0971880107|1569472475|1573229326|185326041X|1861976127|1875989218,"[0, 0, 8, 6, 0, 0, 0, 0, 0, 0, 8, 0, 5, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16949,49.0,24.0,6.0,2.2083333333333335,3.911845629863742,24.0,0.625,1996.4583333333333,27.541666666666742,0.25,0.3805096481335162,Fiction|Mystery & Detective|Juvenile Fiction,0060502258|014100018X|0312251947|0316693251|0345350472|0345413369|0345413377|0375725784|0395363179|0440995779|0446364193|0446525774|0446601241|0446604801|0446606189|0446609404|0446610038|0452261341|0590483498|0590494473|0670031046|0671501283|0679893105|0743211227,"[0, 0, 0, 0, 9, 9, 0, 9, 0, 0, 9, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9]"
16966,41.0,111.0,33.0,2.1981981981981984,3.497583113106482,111.0,0.8648648648648649,1995.5135135135135,28.486486486486456,0.2972972972972973,0.5623711902178178,Fiction|Romance|Science Fiction,006093090X|0061020648|0061093890|0062505319|0140143505|0140431268|0143012738|0312171838|0312862202|0312872402|0312950489|0312974256|0312979096|0316096199|0345338545|0345353145|0345354621|0345378490|0345396812|0345423402|0345434692|0373030916|0373240880|0373258151|0373706863|0373707118|0373825021|0380731797|0380762609|038078405X|0380792923|038079439X|038081479X|0380978415|0385505833|0394881788|0399146652|0425157989|0425181464|0425183130|044021145X|0440214041|044023462X|0440400759|0440409411|044040942X|0440445450|0440482534|0440901588|0441005837|0446604232|0446606812|0449206874|0449909549|0451207246|0451208501|0451410602|0451450957|0451457528|0515094773|0515106070|0515119652|0553262807|0553270184|0553271636|0553280643|0553284673|0553562797|0553568922|0553569910|0553573985|0553576399|0553577778|0553580884|0553581279|0553582364|0590298356|0590425013|0590453696|0590457225|0590461109|0671001795|0671016784|0671024108|0671028375|0671416359|0671550284|0671554271|0671578057|0671619683|067165604X|0671745093|0671877445|0671880551|0671894412|067976402X|0684835975|0758201931|0765342987|0804115621|0812502973|0877958262|0886773555|0886775302|0886775825|0886777399|0886777844|0970816308|1550810510|1552780724|157866005X,"[6, 0, 0, 0, 9, 0, 0, 10, 0, 0, 0, 9, 7, 0, 7, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 0, 0, 0, 0, 0, 7, 8, 5, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 5, 7, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 3, 9, 6, 7, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0, 9, 0, 8, 0, 0, 0, 0, 0, 9, 0, 0, 0, 8, 7, 0, 8, 10, 6, 0, 0, 0]"
16982,,5.0,1.0,1.6,3.5777087639996643,5.0,1.0,1997.8,26.200000000000045,0.2,0.6422291236000336,Fiction|Fantasy|Science Fiction,0061057649|0312961324|0312980140|0743412028|1853260630,"[0, 8, 0, 0, 0]"
16996,23.0,41.0,24.0,4.463414634146342,3.8993432842955094,41.0,0.8536585365853658,1993.5365853658536,30.463414634146375,0.5853658536585366,0.520787768413798,Fiction|Classics|Humorous,002542730X|0028604202|0060512822|0060807792|0064400581|0064402053|0140177396|0140293248|014034019X|014034294X|0312195516|0312983824|0375760628|0380001411|0385323638|0385335482|0385335881|0425117383|0440122090|0440211263|0440213290|0440314887|0440514428|0440900794|044651652X|0452269571|0486275434|0517605171|0553212451|0553213237|0671510053|0671623249|0671776134|067944999X|0684835959|0743457463|0767905202|0840776381|0842335684|0899199089|1853260916,"[8, 0, 9, 8, 8, 7, 5, 0, 9, 0, 0, 7, 0, 0, 8, 7, 0, 8, 6, 0, 9, 0, 8, 9, 0, 0, 0, 9, 0, 0, 7, 0, 9, 8, 0, 8, 7, 6, 6, 7, 0]"
16999,48.0,18.0,7.0,3.0,3.940737464575112,18.0,0.9444444444444444,1998.2777777777778,25.72222222222217,0.3888888888888889,0.5722636839012394,Fiction|Literary|Family Life,0060927216|0140072748|014023313X|0312244266|0375422188|0375726349|0375726403|0380732149|0385721420|0399151613|0446672211|0446675059|0449001016|0449907481|0553255762|0671027360|0679741666|0971880107,"[0, 0, 7, 7, 0, 6, 8, 0, 0, 8, 0, 8, 0, 0, 10, 0, 0, 0]"
17003,,63.0,49.0,6.682539682539683,3.9054362311600945,63.0,0.8095238095238095,1996.015873015873,27.984126984126988,0.7777777777777778,0.49336944795370663,Fiction|Literary|Humorous,006000438X|0060152583|0060392452|0060915544|0060921145|0060922532|0060928360|0060938455|0060976241|0062508342|0142000485|0142004235|0156997789|0312195516|0312291639|0312305060|0312422156|0316666343|0316769029|0316776963|0316812471|0345337662|0345412923|0375503269|0375703764|0380805421|0385420137|0385722435|0440127793|0440215234|0446519138|0446532231|0452264464|0452264790|0452269571|0452283035|0452284406|0517576988|0553107755|0553268449|055334949X|0553377884|0618334661|0670031062|0671526022|0671649728|0671683993|0671884484|0679731148|0679734775|0679738568|0679742581|0743213831|0743464672|0786866586|0804106304|080411109X|0812694333|0874776945|0915811006|1569245134|1573220167|1573225541,"[6, 0, 10, 10, 10, 5, 10, 10, 10, 10, 0, 9, 10, 0, 0, 10, 8, 9, 0, 7, 10, 7, 7, 7, 8, 0, 8, 9, 5, 6, 0, 10, 0, 7, 10, 0, 0, 10, 0, 9, 10, 8, 10, 0, 10, 10, 6, 4, 0, 9, 10, 10, 10, 9, 10, 8, 8, 10, 10, 5, 0, 9, 8]"
17046,35.0,7.0,6.0,7.428571428571429,3.309438162646486,7.0,0.2857142857142857,1997.0,27.0,0.8571428571428571,0.1911589096386718,Fiction|Thrillers|Fantasy,0345338588|0380752859|0399148701|039915079X|042510107X|0425147584|0425180964,"[9, 8, 0, 8, 9, 9, 9]"
17058,35.0,14.0,4.0,2.142857142857143,3.570329501215924,14.0,1.0,1998.642857142857,25.35714285714289,0.2857142857142857,0.6429670498784076,Fiction|Thrillers|CHILDREN'S FICTION,0020442203|0066211611|0385489129|0385503822|0399146431|0399147284|0399150838|0439064864|0446608009|0446611247|0449005615|0553102354|0684848783|0684871262,"[0, 8, 0, 0, 0, 7, 6, 0, 0, 0, 0, 0, 9, 0]"
17065,42.0,4.0,3.0,5.0,3.559026084010437,4.0,1.0,1997.0,27.0,0.75,0.6440973915989563,FICTION_PSYCHOLOGICAL|FICTION_FAMILY LIFE_GENERAL|FICTION_SCIENCE FICTION_GENERAL,0316666343|0345330129|0440207665|0743456653,"[7, 0, 5, 8]"
17159,44.0,6.0,5.0,6.166666666666667,3.763863263545405,6.0,1.0,2000.5,23.5,0.8333333333333334,0.6236136736454595,Fiction|Literary|Thrillers,0142001740|0312291639|0425184226|0440236673|0446530522|0451181379,"[8, 8, 3, 9, 0, 9]"
17172,28.0,4.0,2.0,3.25,3.774917217635375,4.0,1.0,1996.5,27.5,0.5,0.6225082782364625,Fiction|Action & Adventure|Historical,0345417623|0446350982|0446603805|0552998931,"[0, 0, 7, 6]"
17177,67.0,14.0,13.0,6.857142857142857,2.10702644491246,14.0,0.5714285714285714,1996.9285714285713,27.07142857142867,0.9285714285714286,0.45102706029071654,Fiction|Mystery & Detective|Historical,0061044431|0061097349|0380789035|0441003257|0441008534|0446608386|0449000869|0449003183|0449208672|0449209997|0449211681|0449214427|0451408683|0671011367,"[7, 7, 7, 6, 6, 0, 8, 8, 8, 8, 8, 8, 8, 7]"
17183,23.0,18.0,14.0,4.666666666666667,2.8284271247461903,18.0,0.8888888888888888,1998.8333333333333,25.166666666666742,0.7777777777777778,0.6374731444670053,Fiction|Literary|Classics,0060090367|0060090375|0061020680|0140620427|0316666343|0316769487|0345402871|0452282152|0452284449|0553212540|059043053X|0671039725|0804114986|1400031699|1573226122|1841721522|2742739351|8466303316,"[5, 5, 0, 5, 6, 6, 0, 6, 6, 7, 0, 7, 6, 3, 6, 0, 7, 9]"
17190,31.0,49.0,18.0,3.204081632653061,4.344438934990794,49.0,0.6530612244897959,1998.0204081632653,25.9795918367347,0.3673469387755102,0.3693427634291726,Fiction|Juvenile Fiction|Mystery & Detective,0061042935|014029628X|0312195516|0312950934|0345385764|034543448X|0375703055|0385337132|0385730586|0394800796|0399150854|0446520950|0449210375|0451212177|059049418X|0590629794|0590629808|0590629816|0590629824|0590762559|0590762567|0590762575|0590762583|0590762621|0590956159|0590997289|0590997343|0671016784|0684814994|0684834731|0684868911|0696217120|0743444043|0743456181|0764226312|0767903579|0842329129|0842329218|0842329242|0842329250|0842329285|0842332251|084233226X|0842332278|0842332340|0842365826|0843947810|1400041414|1551666480,"[0, 0, 0, 10, 0, 0, 10, 0, 0, 10, 8, 9, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 10, 10, 0, 8, 0, 0, 10, 0, 10, 0, 7, 7, 7, 8, 8, 5, 0, 0, 0]"
17224,,4.0,1.0,1.0,2.0,4.0,0.75,2000.25,23.75,0.25,0.6000000000000001,Fiction|Horror|Mystery & Detective,0425166139|0451201744|0451206096|8478886451,"[0, 0, 0, 4]"
17233,54.0,11.0,8.0,5.818181818181818,4.045199174779453,11.0,0.7272727272727273,1999.6363636363637,24.36363636363626,0.7272727272727273,0.4330764236524034,Fiction|PITT|Romance,0061009059|0312983867|0375724850|0425178765|0446527793|0446531332|0446532444|0449207668|0449208672|0786868716|0786889551,"[10, 9, 0, 8, 8, 9, 0, 7, 4, 0, 9]"
17277,45.0,7.0,5.0,5.0,3.6514837167011076,7.0,1.0,2003.0,21.0,0.7142857142857143,0.6348516283298893,Fiction|FICTION_MYSTERY & DETECTIVE_GENERAL|YUM YUM (FICTITIOUS CHARACTER : BRAUN)_FICTION,0345460359|0399151079|0399151443|0440241413|0451206525|0671027387|0743226356,"[9, 0, 5, 7, 8, 0, 6]"
17282,38.0,74.0,21.0,2.108108108108108,3.462391158736653,74.0,0.7702702702702703,1999.3513513513512,24.64864864864876,0.28378378378378377,0.5035725729081227,Fiction|Romance|Contemporary,0060542128|0060938455|0061031070|0061031089|0061094595|0312972814|0312979444|0312983271|031298328X|0312983298|0312983301|0312992416|0312998368|0345453409|0373240007|0373790562|0373790899|0373835396|037383599X|0380718332|0380756269|0380778556|0380790904|0380808080|0393324761|0425154092|0425183971|0425191230|042519485X|0440204208|0440208459|0440211891|0440215900|0440234816|0440237556|0441010512|0451202317|0451205804|0505525534|051511779X|0515119202|0515122610|0515124214|0515134007|0517707918|0553292722|0553294091|0553575015|0553576046|0553576232|0553584189|0670031372|0671001701|0671004123|0671014196|0671019880|0671521446|0671521500|0671731661|0671737805|0804106304|080411109X|0821769332|0971880107|1551661640|1551665557|1551665956|1551666561|1551667193|1551668300|1551669137|1551669188|1551669412|1551669501,"[6, 0, 0, 0, 0, 0, 0, 8, 0, 9, 7, 9, 0, 0, 0, 9, 8, 0, 8, 0, 0, 3, 0, 0, 6, 0, 0, 0, 6, 0, 0, 0, 8, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 8, 0, 8, 0, 9, 6, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 7, 0]"
17340,,11.0,3.0,1.9090909090909092,3.4771984543464143,11.0,1.0,1999.7272727272727,24.272727272727252,0.2727272727272727,0.6522801545653586,Fiction|Historical|Thrillers,0060199598|0060914653|0060935332|0345439104|0375700757|0440241537|0446527297|0446608262|0451192001|0743466527|0805056645,"[0, 0, 9, 8, 0, 0, 0, 0, 0, 4, 0]"
17353,,5.0,4.0,6.8,3.8340579025361627,5.0,0.8,1998.8,25.200000000000045,0.8,0.49327536779710696,Fiction|Action & Adventure|Historical,0061031429|0061094110|0345417623|0425177351|0515118249,"[9, 9, 8, 8, 0]"
17391,,6.0,3.0,3.6666666666666665,4.033195589934446,6.0,1.0,1993.0,31.0,0.5,0.5966804410065554,Fiction|Historical|Literary,0440514428|0451160533|0515120618|0671735276|0804108293|080411868X,"[7, 8, 0, 0, 7, 0]"
17402,,11.0,11.0,8.636363636363637,1.8586407545691706,11.0,0.9090909090909091,1999.3636363636363,24.63636363636374,1.0,0.740123567766439,Fiction|Romance|Contemporary,0316096199|0345373294|0345422783|0380819724|0385335482|0440224594|0671014188|067101420X|0804119996|0891075275|1551668998,"[8, 10, 7, 8, 9, 10, 10, 4, 10, 9, 10]"
17453,,5.0,4.0,6.0,3.6742346141747673,5.0,1.0,1995.2,28.799999999999955,0.8,0.6325765385825233,Fiction|Thrillers|Legal,0345386132|0440211727|0451451481|0684836491|0786000899,"[0, 8, 9, 5, 8]"
17460,,4.0,0.0,0.0,0.0,4.0,1.0,1995.0,29.0,0.0,1.0,Action & Adventure|Juvenile Fiction|Horror,0440983568|044651862X|0786884592|1852306688,"[0, 0, 0, 0]"
17507,37.0,17.0,1.0,0.47058823529411764,1.9402850002906638,17.0,0.9411764705882353,1999.764705882353,24.235294117647072,0.058823529411764705,0.7585614117373493,Fiction|Literary|Romance,0060562080|0060977493|0140293442|0140430016|0142003727|0340682272|0345442822|0373790260|0413650103|0440237599|0451203771|0451209710|0451209907|0515127396|0684801221|0971880107|1853260789,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8]"
17589,46.0,5.0,2.0,2.2,3.0331501776206204,5.0,1.0,1997.8,26.200000000000045,0.4,0.696684982237938,Fiction|Psychological|FICTION_HORROR,0385333137|0440206154|0517595753|0786862564|0786889322,"[5, 0, 0, 6, 0]"
17596,31.0,2.0,2.0,7.0,1.4142135623730951,2.0,1.0,1997.5,26.5,1.0,0.8585786437626906,Fiction|Mystery & Detective,0060934417|0380720817,"[8, 6]"
17605,,5.0,1.0,1.4,3.1304951684997055,5.0,1.0,1998.0,26.0,0.2,0.6869504831500295,Fiction|Mystery & Detective|Thrillers,0312264372|0345300203|0425163865|0446519901|0449221482,"[0, 0, 7, 0, 0]"
17625,,5.0,2.0,3.4,4.774934554525329,5.0,1.0,2000.2,23.799999999999955,0.4,0.5225065445474671,Humor|Topic|Politics,006019393X|0375757147|061810450X|0684813076|0786863986,"[10, 0, 7, 0, 0]"
17645,,7.0,2.0,2.142857142857143,3.670993118515816,7.0,0.8571428571428571,1994.2857142857142,29.71428571428578,0.2857142857142857,0.5424863041272158,Fiction|Mystery & Detective|Traditional,0345376579|0345384369|0380710811|0380718340|0449902927|0451409361|051511992X,"[0, 0, 0, 8, 0, 7, 0]"
17667,33.0,41.0,26.0,4.7560975609756095,3.8651034126196295,41.0,0.8292682926829268,1997.8048780487804,26.195121951219562,0.6341463414634146,0.5087475218803234,Fiction|Romance|Historical,0060512377|0061059900|0061061433|0064407667|0312284683|0312863551|0312974256|0312980159|0316779423|0380710757|0380788624|0380800829|0380818809|038082101X|0385475721|0385492995|0385509510|0393319296|0399147926|0425156842|0439064872|044048474X|0441004520|0451409973|0451451430|0451453328|0451525140|0553565230|0553573403|0553574566|0671697994|0671720147|0671778633|0671876465|0679454446|067976402X|068483846X|0743255453|0743418174|081296666X|1551666189,"[0, 8, 6, 7, 9, 0, 8, 9, 7, 0, 9, 8, 0, 0, 7, 8, 0, 0, 0, 0, 7, 9, 5, 9, 2, 8, 0, 6, 9, 0, 8, 8, 7, 9, 6, 8, 0, 0, 0, 0, 8]"
17703,28.0,6.0,1.0,1.5,3.6742346141747673,6.0,1.0,1995.6666666666667,28.333333333333258,0.16666666666666666,0.6325765385825233,Biography & Autobiography|Fiction|Classics,0316037370|0385504209|044652087X|0449213447|0671510126|0684848783,"[0, 0, 0, 0, 9, 0]"
17724,,6.0,4.0,3.8333333333333335,3.2506409624359724,6.0,0.6666666666666666,1996.8333333333333,27.166666666666742,0.6666666666666666,0.44995726917093515,Fiction|Contemporary|Romance,0060177349|0515114693|0515116750|051511779X|067003021X|0743206029,"[5, 8, 0, 0, 4, 6]"
17726,33.0,6.0,2.0,2.5,3.8858718455450894,6.0,1.0,1998.1666666666667,25.833333333333258,0.3333333333333333,0.6114128154454911,Fiction|Literary|HUMORISTS,0060972459|0316777730|0399149325|0440184622|0451203895|0679454446,"[8, 0, 7, 0, 0, 0]"
17761,,30.0,13.0,3.033333333333333,3.863920943481021,30.0,0.8333333333333334,1996.7666666666667,27.23333333333335,0.43333333333333335,0.5113399213765817,Fiction|Mystery & Detective|Humorous,0060008024|0060934417|0061009059|0140244824|014028009X|0142000205|0316785261|0345402871|0380711532|0425178102|0425192725|0440217822|0440234743|0446600547|0449221180|044922502X|0449227421|0553271636|0553279556|0553279912|0553280341|0553284789|0609804138|0671001795|0743418174|0786889098|0786889349|0967231434|1400034779|193168605X,"[0, 0, 9, 0, 0, 5, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 9, 9, 9, 9, 9, 5, 9, 7, 5, 0, 0, 0, 0]"
17763,14.0,6.0,6.0,8.166666666666666,0.408248290463863,6.0,0.5,2001.0,23.0,1.0,0.47958758547680685,Fiction|Romance|Contemporary,0373483899|0399149392|0451408020|0515135216|084394952X|0843949945,"[8, 8, 8, 9, 8, 8]"
17842,21.0,8.0,1.0,1.0,2.8284271247461903,8.0,1.0,1999.5,24.5,0.125,0.717157287525381,Fiction|Literary|Psychological,0375756787|0385491026|0425167720|0671003755|0679735771|0679766626|0684872730|0971880107,"[0, 8, 0, 0, 0, 0, 0, 0]"
17859,43.0,56.0,18.0,2.8214285714285716,4.238812624725522,56.0,0.875,1997.25,26.75,0.32142857142857145,0.5041038953365168,Fiction|Thrillers|Mystery & Detective,0061093106|0061099732|0140280553|0312288115|0312421435|0312875681|0312971362|0316182540|0316690619|0316734837|0345334019|034543739X|0373226802|0375500510|0375500723|0380599317|0380718332|0399139745|0425109720|0425154092|0425169863|0425175405|0425180638|0440200989|0440211727|0440218535|0440226430|0440236673|0446350419|0446359866|0446525774|0446527785|0449001946|0449221482|0452281881|0515130044|0553052462|0553562398|055356451X|0553572997|0553581767|0553582526|0671004573|0671759310|0671867091|0671894455|0684195976|0684810484|0684832291|0684874350|0743422449|0887307876|140003065X|1551668270|155166917X|1573221112,"[0, 5, 0, 0, 0, 0, 0, 10, 0, 0, 8, 0, 0, 0, 10, 0, 10, 0, 0, 10, 10, 10, 0, 0, 0, 7, 9, 0, 0, 10, 0, 0, 0, 10, 0, 0, 0, 8, 10, 0, 0, 0, 9, 0, 0, 5, 9, 0, 8, 0, 0, 0, 0, 0, 0, 0]"
