User-ID,ISBN,Rating
80538,0062502727,3
80538,0140042598,0
80538,014017737X,9
80538,0140178139,0
80538,0140271791,0
80538,014028009X,0
80538,0140291806,0
80538,014029628X,8
80538,0140620206,7
80538,0140622063,0
80538,0142000663,0
80538,0142001805,0
80538,0142437344,0
80538,0156027321,8
80538,0156439611,0
80538,0156628708,0
80538,0156949601,0
80538,0300048599,0
80538,0310218039,0
80538,0312144075,0
80538,0312156960,10
80538,0312254997,0
80538,0312263996,0
80538,0312274920,9
80538,0312278586,0
80538,0312305060,8
80538,0312422156,0
80538,0312924585,0
80538,0316096199,0
80538,0316666343,8
80538,0316777722,0
80538,0330262130,9
80538,0345313860,0
80538,0345314484,0
80538,0345319672,0
80538,0345337662,9
80538,0345351525,0
80538,0345354613,0
80538,0345362861,0
80538,0345368932,0
80538,0345369335,0
80538,0345369947,9
80538,0345387651,0
80538,0345391802,0
80538,0345391810,10
80538,0345391829,10
80538,0345391837,0
80538,0345410017,8
80538,0345417623,8
80538,0345460952,0
80538,0375504613,7
80538,0375703861,0
80538,0375725849,10
80538,0375751513,0
80538,0375760911,0
80538,0380017962,0
80538,038070613X,9
80538,0380708892,9
80538,0380789019,0
80538,0380817705,0
80538,038082101X,8
80538,0380977788,5
80538,0385319452,0
80538,0385497520,0
80538,0385504209,0
80538,0385721633,0
80538,0385722206,8
80538,0385730586,0
80538,0399501487,0
80538,0425147517,0
80538,0425162486,0
80538,0425184234,9
80538,0440170842,0
80538,0440206154,0
80538,0446310786,0
80538,0446365386,0
80538,0449221180,0
80538,0451204158,0
80538,0451523377,8
80538,0451524934,10
80538,0452279690,0
80538,0452280621,8
80538,0452282152,8
80538,0525947671,0
80538,0552128481,0
80538,0552525863,0
80538,0552525952,0
80538,0552526495,0
80538,055321313X,10
80538,0553213148,0
80538,0553213172,0
80538,0553259172,0
80538,0553280589,10
80538,0553377884,0
80538,0553382063,0
80538,055357535X,10
80538,0553801341,0
80538,0670031909,8
80538,0671021001,0
80538,0671027360,0
80538,0671660632,8
80538,0671721291,8
80538,0671737791,0
80538,0671742515,0
80538,0671746723,0
80538,0671880187,0
80538,0671886665,0
80538,0679723161,0
80538,0679723420,0
80538,0679760806,0
80538,0679762655,8
80538,067976402X,0
80538,0679781587,0
80538,0684801523,8
80538,0684804522,0
80538,0684833395,0
80538,0684853949,8
80538,0743444329,0
80538,0749324740,3
80538,0752853694,10
80538,0765343266,0
80538,0767902041,0
80538,0802130208,0
80538,080411109X,0
80538,0894808249,8
80538,0898157803,9
80538,1401201369,0
80538,1551925702,0
80538,1555912400,0
80538,1573222518,0
80538,1573223328,8
80538,1853260207,0
80538,1853260436,0
80538,1853260789,0
80538,842046435X,0
80538,9726106141,0
80538,9727722458,0
80538,B00009EF82,10
80555,0048233404,0
80555,0060938455,0
80555,0099771519,9
80555,0316666343,0
80555,0340693096,0
80555,0345337662,8
80555,0345362861,0
80555,0345427653,6
80555,0349103232,0
80555,0380008319,7
80555,0385469683,8
80555,044651652X,0
80555,0451166892,0
80555,0451169522,8
80555,0451205421,0
80555,0552124753,0
80555,0553110616,0
80555,0553572997,6
80555,0553576348,0
80555,0553576399,0
80555,0671004107,7
80555,0671529366,0
80555,0671653989,9
80555,0671697994,0
80555,0671698850,9
80555,0671720996,0
80555,0671721291,9
80555,0671876465,9
80555,0671877135,0
80555,0679723110,0
80555,0743435338,0
80555,0751516643,0
80555,0756401666,7
80555,0765345048,10
80555,0765347539,8
80555,0786886463,9
80555,0802140149,0
80555,0812522729,0
80555,0879979623,7
80555,0886772540,9
80555,0886773520,10
80555,0886773784,0
80555,0886774004,8
80555,0886774012,10
80555,0886774632,0
80555,0886775167,8
80555,0886775639,8
80555,0886776686,0
80555,0886777208,0
80555,0886777348,7
80555,0886777542,0
80555,0886777739,8
80555,0971880107,6
80555,1853260150,10
80583,0099263815,0
80583,0099992000,5
80583,0140620184,5
80583,0140620621,5
80583,3404118960,0
80642,006101351X,0
80642,0061091618,0
80642,0345348036,0
80642,0345387651,0
80642,0345422473,0
80642,0380018179,0
80642,0380710811,0
80642,038077030X,2
80642,0440131480,7
80642,0440220602,0
80642,0440225701,0
80642,0446359866,0
80642,0446604666,6
80642,0446608955,0
80642,0449149900,0
80642,0451124340,0
80642,0451128370,5
80642,0451132378,0
80642,0451153553,7
80642,0451155750,0
80642,0451167317,3
80642,0486406466,0
80642,0553208225,4
80642,0553272535,0
80642,055327757X,0
80642,0553566040,6
80642,0553582364,0
80642,0671019546,5
80642,0671035452,5
80642,067168390X,9
80642,0671743058,7
80642,074322535X,6
80642,080410946X,0
80642,0812550706,8
80642,0843950471,0
80661,006092411X,0
80661,0140230270,0
80661,0156010593,8
80661,0312282990,7
80661,0312990456,0
80661,0316601950,7
80661,0375422307,10
80661,0385315724,7
80661,0385722206,10
80661,0425103285,7
80661,044651506X,5
80661,0449910571,0
80661,0451207521,0
80661,0679776818,0
80683,0020446500,0
80683,0020518501,0
80683,0060152583,0
80683,0060928360,0
80683,0062502182,0
80683,0070212570,0
80683,0140071075,0
80683,0140131671,0
80683,0140250948,0
80683,0140432264,0
80683,0140440224,6
80683,0140481346,0
80683,0141000198,0
80683,0156364654,0
80683,0156439611,0
80683,0156838389,0
80683,0312140908,0
80683,0312195516,0
80683,0316666343,0
80683,0316769487,0
80683,0316776963,10
80683,0330284142,0
80683,0345298349,7
80683,0345303067,0
80683,0345325680,0
80683,0345370805,0
80683,0345378490,0
80683,0345387651,0
80683,0374100128,0
80683,0375412530,0
80683,038000917X,10
80683,0380725584,0
80683,0385314744,8
80683,038542017X,0
80683,0385492081,0
80683,0385495641,0
80683,0385720955,0
80683,0394539079,0
80683,0394580567,0
80683,0399501487,10
80683,0413537900,0
80683,042506784X,0
80683,0425152251,0
80683,0440129389,0
80683,0440180295,7
80683,044021145X,0
80683,0440214041,0
80683,044022165X,0
80683,0440224071,0
80683,0440224675,0
80683,0440477069,10
80683,044651652X,0
80683,0446602736,0
80683,0446605239,0
80683,0446608955,0
80683,0449003981,0
80683,0449134482,0
80683,0449205878,0
80683,0449207595,0
80683,0449208109,10
80683,0451150317,0
80683,0451150678,9
80683,0451160525,0
80683,0451170385,0
80683,0451524934,10
80683,0451525140,0
80683,0451526236,0
80683,0452254345,10
80683,0452260116,0
80683,0452264464,10
80683,0452282829,0
80683,0486278077,0
80683,0486284735,0
80683,0553099558,0
80683,0553208845,8
80683,0553212168,0
80683,055321313X,0
80683,0553213423,0
80683,0553257382,10
80683,0553272543,0
80683,0553560727,0
80683,0553569155,0
80683,0553573616,0
80683,0553801821,0
80683,0590425919,10
80683,0671042858,0
80683,0671250671,0
80683,0671472569,0
80683,0671510053,0
80683,0671527215,2
80683,0671531409,0
80683,0671534645,0
80683,0671549219,0
80683,0671690558,8
80683,0671722859,10
80683,0671797050,0
80683,0671823884,0
80683,0671864173,3
80683,067941603X,4
80683,067942525X,0
80683,0679720200,7
80683,0679731148,0
80683,0679741836,0
80683,0679746048,9
80683,067976397X,0
80683,067976402X,10
80683,0684801523,0
80683,068484267X,0
80683,0684848783,0
80683,0688077080,0
80683,0688177751,0
80683,0786862564,0
80683,0804106304,10
80683,080411109X,0
80683,080411868X,0
80683,0812504577,10
80683,0836220498,0
80683,0880015829,0
80683,0893754064,0
80683,1573222267,0
80683,1853260045,10
80684,0151002290,0
80684,0316780375,0
80684,0345348036,10
80684,0345387651,0
80684,0345434471,0
80684,0375727345,0
80684,0385334036,5
80684,0399142991,0
80684,0425165566,0
80684,0440211727,0
80684,0440220602,0
80684,0441003389,9
80684,0446310786,10
80684,0446394521,7
80684,0446672211,0
80684,0451456688,0
80684,0553573209,0
80684,0618173870,0
80684,0670844527,7
80684,0670894370,0
80684,0671021001,3
80684,0743454146,0
80684,0786868619,0
80684,0802135196,0
80684,0804108447,0
80684,1573220167,0
80690,0140042229,0
80690,0156528207,10
80690,0345348036,8
80690,0345354613,6
80690,0373250126,0
80690,0380718758,0
80690,0380778556,7
80690,0440414806,0
80690,0446674168,0
80690,0449212602,0
80690,0553569058,6
80690,0679735666,6
80690,0743418174,7
80692,0316666009,0
80692,0316693200,0
80692,0345339967,0
80692,0345368754,6
80692,0345378490,0
80692,0345420438,7
80692,0385497466,0
80692,0399141146,0
80692,0425177173,0
80692,0440184622,9
80692,0451191145,9
80692,051512723X,0
80692,0553566032,0
80692,0553572997,0
80692,0553580191,0
80704,0064400050,0
80704,0373153295,0
80704,0373153309,0
80704,0373226632,0
80704,0440435072,0
80704,0440986591,0
80704,1558745718,0
80767,0060175966,0
80767,0142000205,0
80767,0142001740,7
80767,0316666343,7
80767,0375726403,0
80767,0385722206,8
80776,0385335555,0
80776,0399146253,7
80776,0399146504,0
80776,0440222818,0
80776,044023722X,0
80776,0446527017,0
80776,0446527033,6
80776,0446606243,0
80776,0451179285,0
80776,051511605X,0
80776,052594575X,0
80776,0553299441,4
80776,0671042262,7
80776,0804106436,0
80810,0061091316,0
80810,0061094560,0
80810,0061099058,10
80810,014038572X,10
80810,0140620338,0
80810,0140620451,0
80810,0156027321,8
80810,031286504X,0
80810,0312971435,0
80810,0312983131,0
80810,0312983336,0
80810,0316284955,0
80810,0345353145,0
80810,0345370775,7
80810,0345423615,10
80810,0345423631,8
80810,038000321X,0
80810,0380719185,7
80810,038075620X,7
80810,0380790424,8
80810,0380791242,0
80810,038081093X,8
80810,038081403X,9
80810,0380865610,0
80810,0385486804,7
80810,038549565X,0
80810,0399142282,7
80810,0399146253,5
80810,0399147381,8
80810,0399149325,0
80810,0425083837,0
80810,0425100650,0
80810,0425119653,6
80810,0425131769,0
80810,0425157539,0
80810,0425174271,0
80810,0425175405,6
80810,0425176037,10
80810,0425176045,0
80810,0439136369,0
80810,0440206154,7
80810,0440209803,0
80810,044022313X,0
80810,0440225701,5
80810,0440234743,0
80810,044048474X,7
80810,0440998050,10
80810,0446364193,0
80810,0446604801,10
80810,0446611239,0
80810,0449002411,8
80810,0449149676,0
80810,0449225666,0
80810,0451160916,0
80810,0451178033,0
80810,0451202317,8
80810,0515125628,8
80810,0515128600,0
80810,0515130966,9
80810,0515131091,0
80810,051513287X,0
80810,0515133302,0
80810,0515134449,0
80810,0515134481,0
80810,051513449X,10
80810,0515135739,9
80810,0517880539,0
80810,0553278274,6
80810,0553282816,0
80810,0553379011,7
80810,0553575619,0
80810,0553579606,8
80810,0553582135,10
80810,0553582143,9
80810,0553582526,0
80810,0553582704,8
80810,0553582763,0
80810,0553584375,0
80810,0553586122,0
80810,0670031372,0
80810,0671002481,7
80810,0671003941,0
80810,0671017047,7
80810,0671025694,0
80810,0671026011,0
80810,0671509810,0
80810,0671701231,0
80810,0671864173,9
80810,067976397X,0
80810,0684810484,7
80810,0684844818,0
80810,068484611X,0
80810,068486441X,0
80810,0684872153,0
80810,0689826990,0
80810,0743480716,0
80810,0786890436,0
80810,0800783360,0
80810,080410753X,0
80810,0812575911,0
80810,0883659654,7
80810,1551667010,8
80810,1551668998,0
80810,1551669153,0
80810,1551669609,0
80810,1558743324,7
80810,1558743669,9
80810,1560760672,0
80810,1573226521,0
80820,0060194790,5
80820,0060938455,0
80820,0060987561,0
80820,0061093092,0
80820,0140293248,0
80820,0141000198,8
80820,031242227X,9
80820,0316143464,10
80820,0316735027,10
80820,0345361792,0
80820,034543739X,0
80820,0345449347,0
80820,0374128715,0
80820,0375703829,0
80820,0375725849,9
80820,0375760911,5
80820,0385425473,0
80820,0385482388,0
80820,0393326713,0
80820,0425147622,0
80820,0446670251,9
80820,0515137111,5
80820,0743225325,0
80820,0743457358,0
80820,0812967240,8
80820,0971880107,0
80820,140003065X,0
80826,0060173289,0
80826,0060199652,8
80826,0061032042,0
80826,0062513591,5
80826,0064400204,0
80826,0064403823,0
80826,0070212570,0
80826,0140386645,0
80826,0345361792,10
80826,0345424719,10
80826,0375506276,6
80826,0375703764,0
80826,0385503954,7
80826,0451523377,8
80826,0553212478,0
80826,067150987X,0
80826,0679879242,9
80826,0679879250,10
80826,0679879269,9
80826,0743237196,7
80826,1578631351,6
80837,0061093327,8
80837,0140042598,7
80837,0142001430,0
80837,0312926146,5
80837,0312983220,0
80837,038000741X,7
80837,0440224039,10
80837,0440241073,0
80837,0449002411,7
80837,0451176464,0
80837,0451202341,5
80837,0451203933,0
80837,0452264464,5
80837,0553266578,8
80837,0553574574,7
80837,0743467523,0
80837,140003065X,5
80908,0374503486,0
80908,0836204387,0
80908,0971880107,0
80908,1841721522,0
80908,8432206407,0
80908,8497593588,0
80929,0060928336,0
80929,0060977493,0
80929,0060988649,7
80929,0140178724,9
80929,0140293248,3
80929,0345354613,9
80929,0373441754,0
80929,0380790076,0
80929,0440222656,0
80929,0440241162,0
80929,0553582755,0
80929,0743237188,0
80929,1551667223,0
80929,1580050751,10
80945,0006493580,7
80945,0066214122,10
80945,0140244816,7
80945,0140245162,8
80945,0140262032,8
80945,0142000108,7
80945,0312306326,5
80945,0312955006,0
80945,0312958455,0
80945,0312963297,0
80945,0312977026,7
80945,0312979533,9
80945,0312983387,10
80945,0312983654,7
80945,0312990456,10
80945,0316153915,0
80945,0316666343,9
80945,0330373269,0
80945,0345353145,7
80945,0345380371,9
80945,034538184X,0
80945,0345391055,0
80945,0345391330,0
80945,0345422538,0
80945,0345426274,10
80945,0345440633,7
80945,0380713608,8
80945,0380718421,0
80945,0380725827,8
80945,0380754134,7
80945,0380755467,6
80945,0380758369,0
80945,0380788756,0
80945,0380796090,0
80945,0385504209,0
80945,0399146504,0
80945,0425125467,0
80945,0425132048,7
80945,0425136191,0
80945,0425161242,9
80945,042517638X,5
80945,0425178102,8
80945,0425188787,0
80945,044021145X,0
80945,0440213525,9
80945,0440220696,7
80945,0440222818,0
80945,044022473X,7
80945,0440225450,0
80945,0440225817,7
80945,0440237416,0
80945,0440241537,8
80945,0446343455,0
80945,0446352764,10
80945,0446600474,0
80945,0446602612,0
80945,0446604666,9
80945,0446604801,6
80945,0446606189,8
80945,0446607177,0
80945,0446607274,0
80945,0446608815,7
80945,0446609145,0
80945,0446612731,8
80945,0446667900,7
80945,0449223833,0
80945,0449910237,0
80945,0451202856,0
80945,0451207645,0
80945,0451210220,0
80945,0515120456,7
80945,0515135356,0
80945,0553252704,8
80945,0553260111,9
80945,0553263226,8
80945,0553273299,7
80945,0553275852,8
80945,0553287737,7
80945,0553572210,0
80945,0553574086,0
80945,0553578316,7
80945,0553581767,8
80945,058351149X,0
80945,0671001795,0
80945,0671011367,0
80945,0671024094,0
80945,0671026011,7
80945,067102731X,0
80945,0671027360,0
80945,0671027387,10
80945,0671028367,0
80945,0671034006,7
80945,0671042262,0
80945,0671047507,7
80945,0743222008,10
80945,0743456378,9
80945,0804112754,7
80945,0971880107,0
80954,015668568X,7
80954,0440180090,0
80954,0446679593,4
80954,055327886X,0
80954,0671526022,0
80954,0671527215,7
80954,067972754X,0
80954,0684853515,7
80954,0765341972,0
80954,1878424114,5
80996,0316152196,5
80996,0345404769,8
80996,0345417623,0
80996,0425177351,0
80996,042517736X,8
80996,0446603716,10
80996,0451409221,0
80996,0670813028,10
80996,088730866X,0
81015,0064405842,10
81015,0140067477,10
81015,0312890044,9
81015,0441009077,10
81015,0441338518,9
81015,0553569058,0
81015,0676973779,10
81015,0886774144,8
81015,0886774543,9
81015,0886776686,10
81015,0886777313,10
81015,1560760672,10
81045,0020198906,0
81045,002542730X,0
81045,0060391626,0
81045,0060652934,0
81045,0060806982,0
81045,0060916508,8
81045,0061000019,0
81045,0061013315,0
81045,0061031992,0
81045,0061057088,0
81045,0061059056,9
81045,0061090530,0
81045,0064408655,0
81045,0140250913,0
81045,0140254544,0
81045,0140286276,0
81045,0142001740,0
81045,0142001805,0
81045,0142004030,0
81045,0156027321,0
81045,015626224X,0
81045,0312306326,0
81045,0312422156,0
81045,0312926286,0
81045,0312979096,0
81045,0312983271,0
81045,0312995423,10
81045,0316540838,0
81045,0345327462,0
81045,0345337662,0
81045,0345342968,0
81045,0345360354,0
81045,0345361792,0
81045,0345383958,0
81045,034543479X,0
81045,0373218397,0
81045,037326142X,0
81045,0375704965,0
81045,0375708413,0
81045,0375760911,0
81045,0380619458,0
81045,0380726254,0
81045,0380727617,0
81045,0380785188,0
81045,0380817446,0
81045,0385486804,0
81045,0385504209,0
81045,0385508417,9
81045,0399238786,0
81045,0425130894,0
81045,0425143325,10
81045,0425151867,0
81045,0425167720,0
81045,0425182142,0
81045,0439064872,0
81045,0439136369,0
81045,0439404371,0
81045,0440213282,0
81045,0440218535,0
81045,0440220602,0
81045,0440226414,0
81045,0440235448,8
81045,0440236673,0
81045,044023722X,0
81045,0440404908,0
81045,0441005136,0
81045,0446394521,0
81045,0446605484,0
81045,0446606812,0
81045,0446607711,8
81045,0446610038,0
81045,0446611107,0
81045,0446611778,0
81045,0446612790,0
81045,0446672211,0
81045,0449210928,0
81045,0449211584,0
81045,0449212882,0
81045,0449217493,0
81045,0449244741,0
81045,0451162072,0
81045,0451178017,0
81045,0451204530,0
81045,0451206835,0
81045,0451410157,0
81045,0452269652,0
81045,0486264661,0
81045,0486266893,0
81045,0486284999,0
81045,0505525224,0
81045,0515090379,0
81045,0515102652,0
81045,051511331X,0
81045,0515113328,0
81045,0515115010,0
81045,0515120278,10
81045,051512088X,0
81045,0515128015,0
81045,0515132136,0
81045,0515133418,0
81045,0515134384,0
81045,055321313X,0
81045,0553273221,0
81045,0553289411,0
81045,0553295691,0
81045,0553569619,0
81045,055357230X,0
81045,055357339X,0
81045,0553580515,0
81045,055358099X,0
81045,0553582267,0
81045,0553582364,0
81045,059035342X,0
81045,0590629778,0
81045,0609608533,8
81045,0670030031,0
81045,0671027387,0
81045,0671027522,0
81045,0671477099,0
81045,0671704656,0
81045,0671737775,0
81045,0671744585,0
81045,0671870114,0
81045,0671884298,9
81045,0679744398,0
81045,0688177751,0
81045,0743437802,0
81045,0765346435,0
81045,0767905385,0
81045,0804105820,0
81045,0804111898,0
81045,0804115486,0
81045,0804115761,0
81045,0812579569,10
81045,0821772937,0
81045,0849933137,0
81045,0962197963,10
81045,0971880107,0
81045,1575665816,0
81064,0345377168,7
81064,0425094731,0
81064,0425118703,0
81064,042511984X,8
81064,0440208300,7
81064,0440226406,6
81064,0553571729,0
81064,0553572997,8
81064,0553576143,6
81064,0971880107,2
81082,014017737X,0
81082,0316781266,0
81082,0345383273,0
81082,0449212602,10
81082,055321313X,0
81082,0553287893,10
81082,1400077826,0
81088,002542730X,0
81088,0060192119,0
81088,0060392452,0
81088,0060930187,0
81088,0060976845,0
81088,006099486X,0
81088,0099387913,0
81088,0099394316,0
81088,0140004424,0
81088,0140274154,0
81088,0140276432,0
81088,014062063X,0
81088,0142004278,0
81088,0316284955,0
81088,0316776963,0
81088,0330258648,0
81088,0345351525,0
81088,0345397819,0
81088,0345426037,4
81088,0374266425,0
81088,0375700137,0
81088,0380789035,0
81088,0385720955,5
81088,038572179X,7
81088,0394589955,0
81088,0440234743,0
81088,0449003795,0
81088,0452282152,9
81088,0552998001,0
81088,0552999458,0
81088,0553212621,0
81088,0553250426,0
81088,0553250531,0
81088,0553282476,0
81088,0590112899,0
81088,0590660543,0
81088,0671657860,0
81088,067976402X,2
81088,0679781587,9
81088,0679785892,7
81088,0749309423,7
81088,0749336501,0
81088,0767912241,0
81088,0802139868,5
81088,080410753X,0
81088,0805062971,0
81088,0811807843,0
81088,0971880107,0
81088,1400032717,9
81088,1582432252,0
81088,1853260010,9
81088,1853262404,0
81121,0060830956,9
81121,0060955570,0
81121,0061056901,9
81121,0061057649,8
81121,0061059072,8
81121,0061092193,8
81121,0316769487,10
81121,0345404475,8
81121,0399501487,7
81121,044021145X,7
81121,0440214041,0
81121,0441089348,0
81121,0441117732,8
81121,0441172717,8
81121,0441374239,6
81121,0441569595,10
81121,0451093380,0
81121,0553212281,8
81121,0553281747,8
81121,0553293400,0
81121,055329461X,7
81121,0553562614,9
81121,0553566067,8
81121,0553576399,0
81121,0671024256,8
81121,0671746723,0
81121,0671874349,0
81121,0684801523,8
81121,0812694333,9
81128,0060083948,3
81128,0060391782,0
81128,0312185863,0
81128,0312983271,0
81128,038070384X,0
81128,0380789612,0
81128,0425135721,0
81128,0449001245,0
81128,0553574558,0
81128,0771014899,0
81136,0061092622,0
81136,0345386108,5
81136,0345417623,6
81136,0425125467,8
81136,0425136191,7
81136,0425140032,0
81136,042518286X,0
81136,044023722X,9
81136,0451156609,7
81136,0451167317,8
81136,0451172817,0
81136,0451183665,7
81136,0553288342,7
81136,0553580221,6
81138,0140304770,0
81138,0312957041,0
81138,0446310786,7
81138,0671742949,9
81138,0684801221,0
81138,0971880107,0
81207,0060928336,0
81207,0060929871,9
81207,0060936231,0
81207,0061054143,0
81207,006251279X,0
81207,0099740915,0
81207,0099747200,0
81207,014012389X,0
81207,014062080X,0
81207,0141439513,7
81207,0141439599,0
81207,0156010593,0
81207,0156421178,0
81207,0156787334,0
81207,0312140940,8
81207,0312316089,0
81207,0316284955,0
81207,0330332775,0
81207,0330367358,7
81207,034536676X,0
81207,0380759497,0
81207,0380778556,8
81207,0380815923,0
81207,0380973545,0
81207,038542017X,0
81207,0385498802,7
81207,0385721234,8
81207,0385721633,0
81207,0385722206,8
81207,0395859972,0
81207,0425080021,0
81207,0425173755,0
81207,0440221595,0
81207,0451456521,0
81207,0452269865,7
81207,0452280621,0
81207,0452282152,0
81207,0517073919,0
81207,0575400951,7
81207,0609600745,9
81207,0671003755,0
81207,0671880187,6
81207,067941603X,0
81207,0679723161,7
81207,068484267X,8
81207,0743222229,7
81207,0786867345,0
81207,0802116698,6
81207,0802150241,0
81207,0811214982,8
81207,0836220609,6
81207,1573228737,0
81207,1860461670,0
81207,1860462588,0
81207,1860498833,0
81207,950491036X,8
81215,0060187476,0
81215,0316666343,5
81215,0609610597,5
81215,0786886994,5
81215,1857027051,8
81216,0060172916,0
81216,0060929952,0
81216,0061007153,7
81216,0061098035,0
81216,0142001740,9
81216,0142001821,8
81216,0345366239,0
81216,0345392825,7
81216,0375412824,0
81216,0380710404,0
81216,0380817446,0
81216,0385335482,0
81216,0385336179,6
81216,0385480016,7
81216,0385489129,0
81216,0385494149,0
81216,0385730586,5
81216,042511774X,0
81216,0425155943,0
81216,0425176932,0
81216,042517736X,6
81216,0425179885,0
81216,042519471X,0
81216,0440109930,0
81216,0440160677,0
81216,0440224012,0
81216,0446530085,0
81216,0446603287,0
81216,0446603589,8
81216,0446603600,0
81216,0446604402,0
81216,0446605239,0
81216,0446610038,8
81216,055321313X,0
81216,0553295772,7
81216,0553581554,0
81216,0670869902,5
81216,0671016776,0
81216,0671568175,0
81216,0671708635,0
81216,0679442790,0
81216,0679454462,0
81216,0679732411,9
81216,0743221990,0
81216,0743406125,0
81216,0811801802,7
81216,0811802981,7
81216,0877017883,7
81216,1575665379,0
81227,000649840X,9
81227,0099196514,9
81227,0099771519,10
81227,014025448X,0
81227,038079487X,0
81227,0440235596,7
81227,0451209907,0
81227,0517595338,8
81227,0747257833,0
81227,0786867647,0
81227,0971880107,0
81227,1573229326,0
81227,1853261165,0
81249,0060090367,4
81249,0060090375,6
81249,0156007754,10
81249,0312270801,8
81249,0380820293,8
81249,0446363251,0
81249,0515120456,0
81249,0679735909,8
81249,0684856069,8
81249,0684856077,8
81249,0684856085,8
81249,1573227331,9
81249,1573228214,9
81249,1573229326,9
81263,0060930535,10
81263,0142301515,6
81263,0316666343,9
81263,0345413350,10
81263,0345413369,10
81263,0345413377,10
81263,0374332657,9
81263,038548951X,10
81263,0394755111,9
81263,0440401585,10
81263,0440487617,10
81263,0486266869,10
81263,0553212087,7
81263,0553213105,9
81263,055321313X,8
81263,0553213148,8
81263,0553213156,8
81263,0553213164,8
81263,0553213172,8
81263,0553213180,8
81263,0553269216,7
81263,0553269224,6
81263,0618246967,5
81263,0689711816,10
81263,068971310X,10
81263,0812550757,10
81263,1400031346,10
81263,1560974273,7
81274,0006530400,0
81274,0060391480,0
81274,0060987103,9
81274,0060988649,0
81274,0064471969,0
81274,0091867770,0
81274,0099394316,0
81274,0099479419,0
81274,0099521016,0
81274,0140031499,0
81274,0140167773,0
81274,0140278826,8
81274,0140293469,0
81274,0140430024,0
81274,0140430164,0
81274,0140620222,0
81274,0140620249,0
81274,0316096199,0
81274,0330294008,0
81274,0330300822,0
81274,0340393130,0
81274,0345434684,0
81274,0349105715,0
81274,0375803483,0
81274,0385494246,0
81274,038549744X,0
81274,042511774X,8
81274,0439010772,0
81274,043935806X,9
81274,044023722X,0
81274,0449212602,10
81274,0552140287,0
81274,0552998486,0
81274,0553582933,0
81274,0571220460,0
81274,058604356X,8
81274,0590112899,10
81274,0590660543,10
81274,0671027360,0
81274,0671502689,8
81274,0679722068,0
81274,0679724362,0
81274,067976402X,0
81274,0689848684,8
81274,080411109X,0
81274,0812574621,8
81274,0821742841,0
81298,0061032034,0
81298,0070212570,0
81298,0099485419,0
81298,014025448X,0
81298,0140254544,0
81298,0140257934,0
81298,0316601950,6
81298,0316666343,0
81298,0316898163,0
81298,0330489658,0
81298,0345353145,0
81298,0345370775,0
81298,0345402871,0
81298,0375727345,8
81298,038542017X,8
81298,0395977894,0
81298,044021145X,0
81298,0440211727,0
81298,0440219507,0
81298,0440219779,3
81298,0440224764,0
81298,0440227194,4
81298,0440234743,0
81298,0440236673,0
81298,0440236738,0
81298,044023722X,0
81298,0440401585,0
81298,0440940605,7
81298,0440944597,5
81298,0446394521,7
81298,0446605239,0
81298,0446608955,0
81298,0449222713,5
81298,0451163966,0
81298,0451195167,0
81298,0451526341,4
81298,0452282152,0
81298,0452282829,0
81298,0553269631,0
81298,0590996835,0
81298,0671000314,0
81298,0671041789,0
81298,0671042858,3
81298,0679746048,0
81298,0684872153,0
81298,0786817879,8
81298,080410753X,0
81298,0812570944,0
81298,0842329218,7
81298,0842329242,7
81298,0842329250,7
81298,0842329269,7
81298,0842329277,7
81298,0842329285,7
81298,0842332251,7
81298,084233226X,7
81298,1558746161,5
81298,1558747613,5
81298,1559029838,4
81298,1561797111,7
81298,1573225126,8
81298,1573227331,0
81303,0373218036,9
81303,0373709722,5
81303,0425107469,9
81303,0425158594,0
81303,044011585X,0
81303,0440213525,9
81303,0440224780,8
81303,0440224845,8
81303,0446600792,10
81303,0446607193,9
81303,0446610542,8
81303,0451409159,10
81303,0515110744,8
81303,0671737635,10
81303,0671749412,9
81303,1551668017,5
81318,0060928336,9
81318,0060976845,8
81318,0140298479,8
81318,0312263120,6
81318,0316569321,8
81318,0316666343,2
81318,0316969680,5
81318,0373250150,0
81318,0385504209,10
81318,0446531332,7
81318,0446532452,3
81318,0446611085,6
81318,0446611867,5
81318,0446676098,8
81318,0553574574,4
81318,0553582801,4
81318,0670033332,7
81318,0671014196,7
81318,0671019015,5
81318,0671027360,8
81318,067172262X,4
81318,0767905180,8
81318,0767905202,8
81318,0767907817,0
81318,0767912233,7
81318,0786867787,7
81318,1570719586,3
81324,0312244266,8
81324,0312961235,9
81324,0316666343,10
81324,0385334036,7
81324,0440222656,9
81324,0440235596,7
81324,0553801341,6
81324,0688156142,8
81333,0312974256,0
81333,0345404793,5
81333,034543479X,0
81333,0446611867,7
81333,0446679593,10
81333,0671004573,10
81333,0684864320,10
81352,0061054151,6
81352,0316107417,0
81352,0451167317,8
81352,0451170385,0
81352,0452268060,8
81352,0679401385,0
81352,0836218310,10
81368,0060009241,0
81368,0060161582,0
81368,0060195460,0
81368,0060938455,0
81368,006097673X,0
81368,0061013420,0
81368,0061031844,0
81368,0140089225,0
81368,014016930X,0
81368,0140282777,8
81368,0140296131,0
81368,014131088X,0
81368,015100692X,8
81368,031242227X,0
81368,0312926456,5
81368,0312978367,0
81368,0312983271,0
81368,031298328X,0
81368,0312983298,0
81368,0345326490,0
81368,0345384210,0
