User-ID,Age,avg_rating,rating_std,total_ratings,explicit_ratings,unique_books,author_diversity,avg_book_year,recency_score,explicit_ratio,exploration_score,Age_Final,user_cluster,top_genres
49994,40.0,0.8695652173913043,2.8810406552003043,23.0,2.0,23.0,20.0,1998.2608695652173,25.73913043478251,0.0869565217391304,0.8695652173913043,40.0,4,"Fiction, Mystery & Detective, Romance"
50007,54.0,3.0,2.7386127875258306,5.0,3.0,5.0,5.0,1998.0,26.0,0.6,1.0,54.0,1,"Fiction, Family Life, Marriage & Divorce"
50019,43.0,0.0,0.0,5.0,0.0,5.0,4.0,1991.0,33.0,0.0,0.8,43.0,4,"Fiction, Horror, Mystery & Detective"
50064,25.0,3.0,4.123105625617661,5.0,2.0,5.0,4.0,1997.4,26.59999999999991,0.4,0.8,25.0,4,"Fiction, Horror, FICTION_GENERAL"
50073,,5.1,4.277550221497802,40.0,24.0,40.0,34.0,1998.9,25.09999999999991,0.6,0.85,34.0,2,"Fiction, Mystery & Detective, Thrillers"
50092,48.0,3.272727272727273,3.8494391563163872,11.0,5.0,11.0,4.0,1997.1818181818185,26.81818181818176,0.4545454545454545,0.3636363636363636,48.0,0,"Fiction, Thrillers, Action & Adventure"
50098,,4.666666666666667,3.6742346141747673,9.0,6.0,9.0,6.0,1995.3333333333333,28.666666666666742,0.6666666666666666,0.6666666666666666,34.0,0,"Fiction, Sagas, Literary"
50110,60.0,4.5,4.840306956027833,8.0,4.0,8.0,6.0,1995.125,28.875,0.5,0.75,60.0,1,"Fiction, Mystery & Detective, Romance"
50114,,2.4615384615384617,3.886201757830401,13.0,4.0,13.0,13.0,2000.0,24.0,0.3076923076923077,1.0,34.0,4,"Fiction, Literary, Historical"
50129,,5.1923076923076925,2.884707690830816,26.0,21.0,26.0,13.0,1998.8076923076924,25.192307692307622,0.8076923076923077,0.5,34.0,0,"Fiction, Thrillers, Horror"
50130,53.0,6.142857142857143,4.525062483125562,7.0,5.0,7.0,6.0,2002.0,22.0,0.7142857142857143,0.8571428571428571,53.0,1,"Fiction, Thrillers, FICTION_PSYCHOLOGICAL"
50141,58.0,4.583333333333333,3.5985101587071893,24.0,16.0,24.0,23.0,2002.5833333333333,21.416666666666742,0.6666666666666666,0.9583333333333334,58.0,1,"Fiction, Thrillers, Mystery & Detective"
50143,16.0,5.777777777777778,4.381146476031638,9.0,6.0,9.0,8.0,1995.625,28.375,0.6666666666666666,0.8888888888888888,16.0,2,"Juvenile Fiction, CHILDREN'S FICTION, Fantasy & Magic"
50165,41.0,4.4,4.159326868617084,5.0,3.0,5.0,5.0,1998.2,25.799999999999955,0.6,1.0,41.0,2,"Fiction, Action & Adventure, Historical"
50193,27.0,6.5,2.7255405754769875,8.0,7.0,8.0,6.0,1997.8333333333333,26.166666666666742,0.875,0.75,27.0,2,"Fiction, Literary, Historical"
50204,36.0,2.333333333333333,3.726354020448712,36.0,11.0,36.0,33.0,1995.942857142857,28.05714285714293,0.3055555555555556,0.9166666666666666,36.0,4,"Fiction, Literary, Biography & Autobiography"
50205,62.0,4.130434782608695,4.256592190367644,23.0,12.0,23.0,18.0,1998.217391304348,25.782608695652243,0.5217391304347826,0.782608695652174,62.0,1,"Fiction, Thrillers, Mystery & Detective"
50206,36.0,0.65,2.058998223459779,20.0,2.0,20.0,19.0,1995.4,28.59999999999991,0.1,0.95,36.0,4,"Fiction, Thrillers, Espionage"
50225,,1.4218009478672986,2.9093115824880478,211.0,43.0,211.0,155.0,1995.868932038835,28.131067961164945,0.2037914691943128,0.7345971563981043,34.0,4,"Fiction, Mystery & Detective, Literary"
50330,25.0,1.8,4.024922359499621,5.0,1.0,5.0,3.0,1996.8,27.200000000000045,0.2,0.6,25.0,4,"Subjects, Art, History"
50336,39.0,0.0,0.0,6.0,0.0,6.0,6.0,1997.6666666666667,26.333333333333258,0.0,1.0,39.0,4,"Fiction, Mystery & Detective, Romance"
50504,,2.857142857142857,3.634390073835114,14.0,6.0,14.0,13.0,2000.2857142857144,23.71428571428578,0.4285714285714285,0.9285714285714286,34.0,4,"Fiction, Literary, Women"
50526,30.0,3.75,5.0,16.0,6.0,16.0,13.0,1995.6875,28.3125,0.375,0.8125,30.0,4,"Biography & Autobiography, Religion, FAIRY TALES_ADAPTATIONS"
50533,36.0,0.0,0.0,12.0,0.0,12.0,12.0,1990.6666666666667,33.33333333333326,0.0,1.0,36.0,4,"Fiction, Romance, Historical"
50539,42.0,5.5,4.566962103755937,8.0,5.0,8.0,7.0,1999.625,24.375,0.625,0.875,42.0,2,"Fiction, Thrillers, Suspense"
50545,,2.0,3.4156502553198664,7.0,2.0,7.0,7.0,1990.857142857143,33.14285714285711,0.2857142857142857,1.0,34.0,4,"Fiction, Science Fiction, Action & Adventure"
50547,32.0,0.8208955223880597,2.696380138733298,67.0,6.0,67.0,49.0,1993.560606060606,30.439393939393995,0.0895522388059701,0.7313432835820896,32.0,4,"Fiction, Mystery & Detective, Horror"
50550,,0.0,0.0,40.0,0.0,40.0,30.0,1994.725,29.27500000000009,0.0,0.75,34.0,4,"Fiction, Thrillers, Mystery & Detective"
50560,,1.8,4.024922359499621,5.0,1.0,5.0,4.0,1994.6,29.40000000000009,0.2,0.8,34.0,4,"Fiction, Romance, Family Life"
50566,27.0,0.0,0.0,6.0,0.0,6.0,4.0,1997.0,27.0,0.0,0.6666666666666666,27.0,4,"Fiction, Romance, Contemporary"
50570,29.0,3.0,4.123105625617661,5.0,2.0,5.0,4.0,1989.0,35.0,0.4,0.8,29.0,4,"Fiction, Drama, American"
50612,,9.4,0.843274042711568,10.0,10.0,10.0,8.0,1994.7,29.299999999999955,1.0,0.8,34.0,2,"Fiction, Fantasy, Juvenile Fiction"
50650,35.0,6.666666666666667,3.669695718539436,6.0,5.0,6.0,5.0,1996.6666666666667,27.333333333333258,0.8333333333333334,0.8333333333333334,35.0,2,"Classics, FICTION_PSYCHOLOGICAL, FICTION_FAMILY LIFE_GENERAL"
50681,50.0,6.5,2.8127859331777016,18.0,16.0,18.0,14.0,1993.4444444444443,30.555555555555657,0.8888888888888888,0.7777777777777778,50.0,2,"Fiction, Mystery & Detective, Biography & Autobiography"
50711,,4.142857142857143,2.9680841985233184,7.0,5.0,7.0,5.0,1994.7142857142856,29.28571428571422,0.7142857142857143,0.7142857142857143,34.0,0,"Fiction, Mystery & Detective, Literary"
50714,14.0,0.6,1.8973665961010275,10.0,1.0,10.0,3.0,1990.0,34.0,0.1,0.3,14.0,4,"Juvenile Fiction, Horror, Humorous Stories"
50730,,1.6129032258064515,3.161531165057809,124.0,27.0,124.0,97.0,1997.282258064516,26.7177419354839,0.2177419354838709,0.782258064516129,34.0,4,"Fiction, Mystery & Detective, Thrillers"
50748,,2.833333333333333,4.400757510550504,6.0,2.0,6.0,6.0,1997.6666666666667,26.333333333333258,0.3333333333333333,1.0,34.0,4,"Fiction, Literary, Mystery & Detective"
50749,,4.333333333333333,4.320493798938573,15.0,8.0,15.0,9.0,1995.6,28.40000000000009,0.5333333333333333,0.6,34.0,0,"Fiction, Literature & Fiction, NETHERLANDS_FICTION"
50809,15.0,1.0,2.23606797749979,5.0,1.0,5.0,3.0,1996.0,28.0,0.2,0.6,15.0,4,"Fiction, Science Fiction, Fantasy"
50823,,7.863636363636363,1.0371873387954444,22.0,22.0,22.0,2.0,1990.3181818181815,33.681818181818244,1.0,0.0909090909090909,34.0,0,"Fiction, Romance, Historical"
50832,,1.75,3.24037034920393,8.0,2.0,8.0,7.0,1996.75,27.25,0.25,0.875,34.0,4,"Fiction, Mystery & Detective, Classics"
50849,52.0,3.3714285714285714,3.881219595206961,35.0,16.0,35.0,27.0,1993.40625,30.59375,0.4571428571428571,0.7714285714285715,52.0,1,"Fiction, Historical, Horror"
50858,19.0,1.6,3.577708763999664,5.0,1.0,5.0,4.0,1999.2,24.799999999999955,0.2,0.8,19.0,4,"Fiction, Juvenile Nonfiction, Adventure & Adventurers"
50859,26.0,6.6,2.836272984824353,10.0,9.0,10.0,9.0,1993.4,30.59999999999991,0.9,0.9,26.0,2,"Humor, Poetry, Juvenile Nonfiction"
50862,,1.0,2.6457513110645903,7.0,1.0,7.0,3.0,1997.857142857143,26.14285714285711,0.1428571428571428,0.4285714285714285,34.0,4,"Fiction, Mystery & Detective, Cozy"
50895,,3.695238095238096,3.883207955969398,105.0,52.0,105.0,61.0,2001.7619047619048,22.238095238095184,0.4952380952380952,0.580952380952381,34.0,0,"Fiction, Romance, Thrillers"
50951,20.0,1.8,4.024922359499621,5.0,1.0,5.0,4.0,1993.4,30.59999999999991,0.2,0.8,20.0,4,"Fiction, Fantasy, Thrillers"
50955,34.0,1.4545454545454546,3.2669140289770824,11.0,2.0,11.0,5.0,2001.8181818181815,22.181818181818244,0.1818181818181818,0.4545454545454545,34.0,4,"Fiction, Thrillers, Mystery & Detective"
50972,,6.8,1.4832396974191329,5.0,5.0,5.0,5.0,1997.4,26.59999999999991,1.0,1.0,34.0,2,"Fiction, Literary, Psychological"
51062,14.0,7.4,1.6733200530681511,5.0,5.0,5.0,5.0,1995.8,28.200000000000045,1.0,1.0,14.0,2,"Juvenile Fiction, Humorous Stories, Fantasy & Magic"
51071,30.0,5.875,0.991031208965115,8.0,8.0,8.0,8.0,2000.375,23.625,1.0,1.0,30.0,2,"Fiction, Mystery & Detective, Thrillers"
51082,30.0,1.2941176470588236,3.080037502376032,34.0,6.0,34.0,31.0,1994.8529411764705,29.147058823529505,0.1764705882352941,0.9117647058823528,30.0,4,"Fiction, Literary, Historical"
51094,,0.0993788819875776,0.8958583101145193,161.0,2.0,161.0,91.0,1994.8108108108108,29.189189189189165,0.0124223602484472,0.5652173913043478,34.0,4,"Fiction, Thrillers, Mystery & Detective"
51099,58.0,6.4,3.646916505762094,5.0,4.0,5.0,2.0,1998.0,26.0,0.8,0.4,58.0,0,"Fiction, Romance, Contemporary"
51100,25.0,7.875,3.3567628964311944,8.0,7.0,8.0,8.0,1983.625,40.375,0.875,1.0,25.0,2,"Fiction, Literary, Family & Relationships"
51165,35.0,1.3076923076923077,3.198557367121814,13.0,2.0,13.0,10.0,1997.923076923077,26.07692307692309,0.1538461538461538,0.7692307692307693,35.0,4,"Fiction, Thrillers, Action & Adventure"
51192,48.0,1.032258064516129,2.7384164641600437,31.0,4.0,31.0,31.0,1993.516129032258,30.48387096774195,0.1290322580645161,1.0,48.0,4,"Fiction, Thrillers, Literary"
51197,,0.0,0.0,11.0,0.0,11.0,10.0,1998.8181818181815,25.181818181818244,0.0,0.9090909090909092,34.0,4,"Fiction, Mystery & Detective, Romance"
51207,35.0,9.833333333333334,0.5773502691896257,12.0,12.0,12.0,3.0,1998.3333333333333,25.666666666666742,1.0,0.25,35.0,0,"Fiction, Mystery & Detective, Police Procedural"
51224,,1.8333333333333333,2.9944392908634274,6.0,2.0,6.0,6.0,1987.6666666666667,36.33333333333326,0.3333333333333333,1.0,34.0,4,"Fiction, Classics, FICTION_VISIONARY & METAPHYSICAL"
51252,,3.9583333333333335,4.031568689640643,48.0,25.0,48.0,42.0,1991.4375,32.5625,0.5208333333333334,0.875,34.0,4,"Fiction, Mystery & Detective, Thrillers"
51350,,1.694736842105263,3.5098461179446807,190.0,37.0,190.0,121.0,1998.126984126984,25.873015873015905,0.1947368421052631,0.6368421052631579,34.0,4,"Fiction, Mystery & Detective, Romance"
51359,,6.1,3.6040101122068022,10.0,8.0,10.0,8.0,1995.2222222222224,28.77777777777783,0.8,0.8,34.0,2,"Fiction, Literary, FICTION_GENERAL"
51364,40.0,5.0,2.943920288775949,10.0,8.0,10.0,8.0,1993.375,30.625,0.8,0.8,40.0,2,"Fiction, Literary, Family Life"
51365,48.0,4.583333333333333,4.5,36.0,20.0,36.0,26.0,2000.611111111111,23.388888888888918,0.5555555555555556,0.7222222222222222,48.0,1,"Fiction, Thrillers, Romance"
51386,41.0,0.6808510638297872,2.485153484585064,141.0,10.0,141.0,92.0,1992.5106382978724,31.489361702127557,0.0709219858156028,0.6524822695035462,41.0,4,"Fiction, Science Fiction, Romance"
51403,32.0,6.666666666666667,3.3862466931200785,6.0,5.0,6.0,5.0,1996.8,27.200000000000045,0.8333333333333334,0.8333333333333334,32.0,2,"Fiction, Thrillers, Political"
51440,,0.875,2.4186773244895647,16.0,2.0,16.0,14.0,1996.3125,27.6875,0.125,0.875,34.0,4,"Fiction, Thrillers, Sagas"
51449,26.0,3.2,4.381780460041329,5.0,2.0,5.0,4.0,1996.25,27.75,0.4,0.8,26.0,4,"Fiction, Mystery & Detective, Juvenile Fiction"
51450,54.0,1.406153846153846,3.2491155930117577,325.0,53.0,325.0,228.0,2000.0216718266252,23.97832817337462,0.163076923076923,0.7015384615384616,54.0,3,"Fiction, Romance, Mystery & Detective"
51463,,5.0,4.09878030638384,6.0,4.0,6.0,3.0,1992.3333333333333,31.666666666666742,0.6666666666666666,0.5,34.0,0,"Fiction, Mystery & Detective, Police Procedural"
51481,,2.1666666666666665,4.020779360604939,6.0,2.0,6.0,5.0,1993.6,30.40000000000009,0.3333333333333333,0.8333333333333334,34.0,4,"Fiction, Romance, Mystery & Detective"
51511,25.0,6.625,2.1998376563477846,8.0,8.0,8.0,5.0,1995.625,28.375,1.0,0.625,25.0,0,"Fiction, Literary, LGBTQ+"
51526,34.0,2.2531645569620253,3.557110446554069,79.0,25.0,79.0,65.0,1997.7215189873416,26.278481012658176,0.3164556962025316,0.8227848101265823,34.0,4,"Fiction, Literary, Historical"
51545,67.0,3.1666666666666665,4.7065396154197146,12.0,4.0,12.0,12.0,1996.5,27.5,0.3333333333333333,1.0,67.0,1,"Fiction, Thrillers, Biography & Autobiography"
51559,54.0,7.333333333333333,0.816496580927726,6.0,6.0,6.0,6.0,2000.1666666666667,23.833333333333258,1.0,1.0,54.0,2,"Fiction, Literary, Women"
51571,49.0,0.0,0.0,35.0,0.0,35.0,27.0,1997.6,26.40000000000009,0.0,0.7714285714285715,49.0,4,"Fiction, Thrillers, Mystery & Detective"
51589,,5.222222222222222,3.419714088113865,9.0,7.0,9.0,8.0,1998.6666666666667,25.333333333333258,0.7777777777777778,0.8888888888888888,34.0,2,"Fiction, Literary, Classics"
51627,24.0,2.2,3.685557397915997,25.0,7.0,25.0,18.0,1994.08,29.920000000000076,0.28,0.72,24.0,4,"Fiction, Romance, Science Fiction"
51655,73.0,4.428571428571429,4.157609203101499,7.0,4.0,7.0,7.0,1998.4285714285716,25.57142857142867,0.5714285714285714,1.0,73.0,1,"Fiction, Thrillers, Health & Fitness"
51663,43.0,5.555555555555555,3.166666666666667,9.0,7.0,9.0,6.0,1997.555555555556,26.444444444444343,0.7777777777777778,0.6666666666666666,43.0,0,"Fiction, Romance, Contemporary"
51665,33.0,5.818181818181818,3.060005941764879,11.0,9.0,11.0,9.0,1996.5454545454545,27.454545454545496,0.8181818181818182,0.8181818181818182,33.0,2,"Fiction, Mystery & Detective, Women Sleuths"
51682,,2.1538461538461537,4.119995021157061,13.0,3.0,13.0,8.0,1998.076923076923,25.923076923076906,0.2307692307692307,0.6153846153846154,34.0,4,"Fiction, Thrillers, Action & Adventure"
51687,,3.1666666666666665,3.544949458972112,6.0,3.0,6.0,6.0,1993.6666666666667,30.333333333333258,0.5,1.0,34.0,4,"History, Education, Social Science"
51742,,3.947368421052632,3.870899075037065,76.0,43.0,76.0,57.0,1995.68,28.319999999999936,0.5657894736842105,0.75,34.0,4,"Fiction, Mystery & Detective, Literary"
51783,36.0,3.363636363636364,3.95658254741961,11.0,5.0,11.0,10.0,1996.5454545454545,27.454545454545496,0.4545454545454545,0.9090909090909092,36.0,4,"Fiction, Family Life, Mexican"
51803,34.0,4.878787878787879,3.6636523422465297,33.0,24.0,33.0,18.0,1990.6875,33.3125,0.7272727272727273,0.5454545454545454,34.0,0,"Fiction, Fantasy, Epic"
51805,36.0,4.615384615384615,4.500712194354384,13.0,7.0,13.0,12.0,1995.6153846153843,28.384615384615472,0.5384615384615384,0.9230769230769232,36.0,2,"Fiction, Thrillers, Romance"
51826,,6.875,2.948970764763288,8.0,7.0,8.0,7.0,1996.25,27.75,0.875,0.875,34.0,2,"Poetry, Fiction, Literary"
51840,,5.5,2.8106938645110398,6.0,5.0,6.0,6.0,1997.0,27.0,0.8333333333333334,1.0,34.0,2,"Fiction, Thrillers, Mystery & Detective"
51856,,1.75,3.5655242199377866,28.0,6.0,28.0,10.0,1997.5357142857144,26.46428571428578,0.2142857142857142,0.3571428571428571,34.0,4,"Juvenile Fiction, Action & Adventure, Fantasy & Magic"
51883,31.0,2.5163398692810457,4.082115451517753,306.0,90.0,306.0,213.0,1995.3409836065573,28.6590163934427,0.2941176470588235,0.696078431372549,31.0,3,"Fiction, Romance, Contemporary"
51891,37.0,1.0,2.8284271247461903,8.0,1.0,8.0,7.0,1998.0,26.0,0.125,0.875,37.0,4,"Fiction, Mystery & Detective, Sagas"
51924,,5.0,4.0,6.0,4.0,6.0,6.0,1996.6666666666667,27.333333333333258,0.6666666666666666,1.0,34.0,2,"Fiction, Nature, Ecosystems & Habitats"
51926,,4.4,3.646916505762094,5.0,4.0,5.0,5.0,1997.2,26.799999999999955,0.8,1.0,34.0,2,"Fiction, Horror, Fantasy"
51962,,3.0,3.719318934070233,13.0,6.0,13.0,12.0,1994.8461538461536,29.15384615384619,0.4615384615384615,0.9230769230769232,34.0,4,"Fiction, FICTION_GENERAL, Drama"
51974,,2.2857142857142856,3.903600291794133,7.0,2.0,7.0,6.0,1996.8333333333333,27.166666666666742,0.2857142857142857,0.8571428571428571,34.0,4,"FICTION_VISIONARY & METAPHYSICAL, SPAIN_FICTION, Fiction"
51982,39.0,0.0,0.0,7.0,0.0,7.0,7.0,1998.4285714285716,25.57142857142867,0.0,1.0,39.0,4,"Fiction, FICTION_THRILLERS_SUSPENSE, FICTION_LEGAL"
51983,,8.0,2.549509756796392,5.0,5.0,5.0,5.0,1987.2,36.79999999999996,1.0,1.0,34.0,2,"Fiction, Science Fiction, Action & Adventure"
51986,25.0,9.6,0.8944271909999157,5.0,5.0,5.0,3.0,1994.4,29.59999999999991,1.0,0.6,25.0,0,"Fiction, Science Fiction, Fantasy"
51990,53.0,1.5,3.2093613071762426,6.0,2.0,6.0,5.0,2002.6666666666667,21.333333333333258,0.3333333333333333,0.8333333333333334,53.0,1,"Fiction, Mystery & Detective, FICTION_THRILLERS_SUSPENSE"
51992,43.0,5.666666666666667,3.844495005065247,48.0,34.0,48.0,43.0,1996.0416666666667,27.958333333333258,0.7083333333333334,0.8958333333333334,43.0,2,"Fiction, Historical, Biography & Autobiography"
52002,,1.069767441860465,2.9893564039749965,86.0,10.0,86.0,66.0,1997.5813953488373,26.418604651162696,0.1162790697674418,0.7674418604651163,34.0,4,"Fiction, Literary, Mystery & Detective"
52011,37.0,6.258064516129032,2.8748071464069134,31.0,27.0,31.0,12.0,1993.1612903225807,30.838709677419278,0.8709677419354839,0.3870967741935484,37.0,0,"Fiction, Fantasy, Epic"
52021,27.0,4.285714285714286,5.135525910130955,14.0,6.0,14.0,12.0,1996.0,28.0,0.4285714285714285,0.8571428571428571,27.0,4,"Fiction, Fantasy, Historical"
52025,27.0,0.0,0.0,5.0,0.0,5.0,2.0,1994.0,30.0,0.0,0.4,27.0,4,"Juvenile fiction, Mickey Mouse (Fictitious character), Animals"
52044,46.0,6.0,4.795831523312719,11.0,7.0,11.0,11.0,1992.3636363636365,31.63636363636374,0.6363636363636364,1.0,46.0,2,"Fiction, Biography & Autobiography, Literary"
52060,38.0,0.6875,1.956825660774783,16.0,2.0,16.0,13.0,1996.375,27.625,0.125,0.8125,38.0,4,"Fiction, Science Fiction, Thrillers"
52141,32.0,4.0,2.98142396999972,10.0,8.0,10.0,9.0,1999.1,24.90000000000009,0.8,0.9,32.0,2,"Fiction, Mystery & Detective, Thrillers"
52159,49.0,2.6486486486486487,3.772828413038981,37.0,13.0,37.0,33.0,2000.783783783784,23.216216216216253,0.3513513513513513,0.8918918918918919,49.0,1,"Fiction, Romance, Historical"
52175,,5.148148148148148,4.391457649220847,27.0,17.0,27.0,24.0,1995.6296296296296,28.37037037037044,0.6296296296296297,0.8888888888888888,34.0,2,"Fiction, Literary, Historical"
52199,47.0,2.833333333333333,4.214733930262772,150.0,48.0,150.0,98.0,1995.2585034013605,28.741496598639515,0.32,0.6533333333333333,47.0,4,"Fiction, Romance, Historical"
52203,32.0,1.0303030303030305,2.8337789310923727,33.0,4.0,33.0,19.0,1996.217391304348,27.782608695652243,0.1212121212121212,0.5757575757575758,32.0,4,"Fiction, Mystery & Detective, Literature & Fiction"
52256,17.0,4.125,3.979860011895609,8.0,5.0,8.0,7.0,1994.4285714285716,29.57142857142867,0.625,0.875,17.0,2,"Fiction, Fantasy, Literary"
52293,61.0,2.4761904761904763,3.458598670257184,21.0,8.0,21.0,20.0,1994.190476190476,29.809523809523853,0.3809523809523809,0.9523809523809524,61.0,1,"Fiction, Psychological, Biography & Autobiography"
52313,,0.0,0.0,10.0,0.0,10.0,9.0,1989.4,34.59999999999991,0.0,0.9,34.0,4,"Classics, Fiction, Juvenile Fiction"
52350,31.0,3.1333333333333333,4.160084891718713,75.0,28.0,75.0,51.0,1993.84,30.16000000000008,0.3733333333333333,0.68,31.0,4,"Fiction, Literary, Classics"
52420,28.0,4.6,4.33589667773576,5.0,3.0,5.0,5.0,1991.0,33.0,0.6,1.0,28.0,2,"Fiction, Fantasy, Science Fiction"
52425,,5.375,3.461523198989552,8.0,6.0,8.0,8.0,1997.625,26.375,0.75,1.0,34.0,2,"Fiction, Literary, Historical"
52435,,1.9090909090909087,2.662876093795784,11.0,4.0,11.0,10.0,2000.4545454545453,23.545454545454504,0.3636363636363636,0.9090909090909092,34.0,4,"Fiction, FICTION_THRILLERS_SUSPENSE, Historical"
52438,,3.875,4.189698250300543,8.0,4.0,8.0,7.0,1996.875,27.125,0.5,0.875,34.0,2,"Fiction, Literary, Humor"
52455,27.0,5.2,3.271085446759225,5.0,4.0,5.0,3.0,1997.3333333333333,26.666666666666742,0.8,0.6,27.0,0,"Fiction, Historical, Sagas"
52472,,4.25,4.474676219876392,12.0,6.0,12.0,7.0,1995.6666666666667,28.333333333333258,0.5,0.5833333333333334,34.0,0,"Fiction, Mystery & Detective, Thrillers"
52521,38.0,8.75,3.378319623460881,24.0,21.0,24.0,13.0,1998.5416666666667,25.458333333333258,0.875,0.5416666666666666,38.0,0,"Fiction, Romance, Mystery & Detective"
52525,34.0,4.8,4.43846820423443,5.0,3.0,5.0,5.0,1994.0,30.0,0.6,1.0,34.0,2,"Fiction, Juvenile Fiction, Classics"
52532,36.0,8.0,1.5811388300841898,5.0,5.0,5.0,5.0,1997.8,26.200000000000045,1.0,1.0,36.0,2,"NUTRITION, WEIGHT LOSS, DIET IN DISEASE"
52584,45.0,0.5865758754863813,2.0921550382492637,1028.0,79.0,1028.0,547.0,1994.7335299901672,29.2664700098328,0.0768482490272373,0.5321011673151751,45.0,3,"Fiction, Romance, Thrillers"
52586,26.0,4.5,4.840306956027833,8.0,4.0,8.0,6.0,2000.2857142857144,23.71428571428578,0.5,0.75,26.0,2,"Fiction, Literary, Historical"
52614,33.0,1.325068870523416,3.309805402835038,363.0,51.0,363.0,210.0,1999.8484848484848,24.15151515151524,0.140495867768595,0.5785123966942148,33.0,3,"Fiction, Romance, Contemporary"
52635,23.0,5.8,3.7013511046643495,5.0,4.0,5.0,5.0,2001.8,22.200000000000045,0.8,1.0,23.0,2,"Fiction, Literary, Mystery & Detective"
52670,,4.6,4.273952113286562,10.0,6.0,10.0,9.0,1997.9,26.09999999999991,0.6,0.9,34.0,2,"Fiction, Thrillers, Mystery & Detective"
52805,26.0,0.0,0.0,7.0,0.0,7.0,7.0,2000.857142857143,23.14285714285711,0.0,1.0,26.0,4,"Fiction, Mystery & Detective, Thrillers"
52807,38.0,1.6,3.304037933599836,25.0,5.0,25.0,21.0,1992.909090909091,31.09090909090901,0.2,0.84,38.0,4,"Fiction, Literary, Juvenile Fiction"
52811,33.0,2.0,3.3466401061363023,11.0,4.0,11.0,9.0,1996.0,28.0,0.3636363636363636,0.8181818181818182,33.0,4,"Fiction, Romance, Historical"
52851,,5.142857142857143,3.7606990231680526,7.0,5.0,7.0,7.0,2000.0,24.0,0.7142857142857143,1.0,34.0,2,"Fiction, Humorous, Biography & Autobiography"
52853,61.0,1.043613707165109,2.6453906895412507,321.0,44.0,321.0,209.0,1996.729559748428,27.27044025157238,0.1370716510903426,0.6510903426791277,61.0,3,"Fiction, Romance, Thrillers"
52887,,3.571428571428572,4.432646122617014,14.0,6.0,14.0,13.0,1999.357142857143,24.64285714285711,0.4285714285714285,0.9285714285714286,34.0,4,"Fiction, Romance, Thrillers"
52903,40.0,3.25,3.654742515847438,8.0,4.0,8.0,6.0,1997.875,26.125,0.5,0.75,40.0,4,"Fiction, Mystery & Detective, Traditional"
52917,42.0,3.102739726027397,3.4475967682746576,146.0,68.0,146.0,102.0,1995.7945205479448,28.20547945205476,0.4657534246575342,0.6986301369863014,42.0,4,"Fiction, Mystery & Detective, Literary"
52963,33.0,4.8,4.381780460041329,5.0,3.0,5.0,4.0,1993.2,30.799999999999955,0.6,0.8,33.0,2,"Fiction, Fantasy, FICTION_MYSTERY & DETECTIVE_GENERAL"
52968,33.0,0.0769230769230769,0.2773500981126146,13.0,1.0,13.0,13.0,1993.076923076923,30.923076923076906,0.0769230769230769,1.0,33.0,4,"Fiction, Classics, Poetry"
52993,30.0,7.4,4.33589667773576,5.0,4.0,5.0,5.0,2000.6,23.40000000000009,0.8,1.0,30.0,2,"Fiction, Science Fiction, FICTION_PSYCHOLOGICAL"
52994,,2.2,2.894641146743591,20.0,8.0,20.0,12.0,1993.368421052632,30.631578947368325,0.4,0.6,34.0,4,"Fiction, Thrillers, Mystery & Detective"
53042,59.0,3.210526315789474,4.008032869797866,19.0,9.0,19.0,18.0,1998.2631578947369,25.73684210526312,0.4736842105263157,0.9473684210526316,59.0,1,"Fiction, Literary, Thrillers"
53046,,3.357142857142857,3.586451918350135,14.0,7.0,14.0,14.0,1999.642857142857,24.35714285714289,0.5,1.0,34.0,2,"Fiction, Romance, Contemporary"
53069,,4.538461538461538,3.478873970491616,13.0,9.0,13.0,11.0,1998.5384615384612,25.461538461538566,0.6923076923076923,0.8461538461538461,34.0,2,"Fiction, Juvenile Fiction, Family"
53077,45.0,2.3,3.7133393177689658,10.0,3.0,10.0,10.0,1995.1,28.90000000000009,0.3,1.0,45.0,4,"Fiction, Historical, Romance"
53140,,2.2,3.5629674208593687,20.0,6.0,20.0,20.0,1997.3,26.700000000000045,0.3,1.0,34.0,4,"Fiction, Thrillers, Suspense"
53150,,2.5,3.88587184554509,6.0,2.0,6.0,6.0,1996.0,28.0,0.3333333333333333,1.0,34.0,4,"Fiction, Literary, Mystery & Detective"
53174,29.0,1.516304347826087,3.421323649517747,368.0,62.0,368.0,229.0,1995.8885869565215,28.11141304347825,0.1684782608695652,0.6222826086956522,29.0,3,"Fiction, Thrillers, Romance"
53189,,4.875,4.051013982414068,8.0,5.0,8.0,8.0,1997.125,26.875,0.625,1.0,34.0,2,"Fiction, Romance, Thrillers"
53205,,0.7142857142857143,1.889822365046136,7.0,1.0,7.0,3.0,1998.0,26.0,0.1428571428571428,0.4285714285714285,34.0,4,"Fiction, Small Town & Rural, Family Life"
53220,36.0,5.709219858156028,3.9973902327325623,141.0,97.0,141.0,76.0,1998.5744680851064,25.425531914893558,0.6879432624113475,0.5390070921985816,36.0,0,"Fiction, Thrillers, Suspense"
53229,35.0,2.625,3.7392703642746743,8.0,3.0,8.0,8.0,1997.375,26.625,0.375,1.0,35.0,4,"Fiction, Literary, Humorous"
